MJD_OBS,FLUX_PSF,FLUX_ERR_PSF,FLUX_AUTO,FLUX_ERR_AUTO
56534.2875908,5.76646067196,0.0686726552225,6.22020738265,0.121351667445
56538.3298867,5.97611984569,0.0731668682108,6.030713414939999,0.112972428296
56543.3000903,5.78617075248,0.07900881331710001,6.1951592569,0.124776681752
56575.15439530001,5.747706551830001,0.0609422706063,6.473690825169999,0.105852681749
56590.3013696,5.9165943381699995,0.11102173795600001,6.79910543411,0.22115573898200003
56609.0733895,5.5327323912,0.09566367522330001,5.918484512769999,0.173967087847
56616.063748099994,5.67493394293,0.120102575989,6.85487236736,0.254629766478
56631.181761800006,5.52816135053,0.5772301302539999,6.91795562488,1.0094550838299998
56635.0448646,5.9210131318300006,0.0888780616798,6.25309963513,0.153961558655
56653.1043972,5.76433826153,0.0749549902216,6.08113786407,0.117986553669
56667.092764,5.5434938669300005,0.14167148738500002,5.9573476875099995,0.23968744031199998
56675.047378999996,5.6334470861699995,0.0898785208455,6.16738419011,0.165424063354
56682.043411800005,5.637693168019999,0.08161637571580001,6.04477039983,0.140187650908
56687.0430523,5.80019708571,0.08888505138250001,6.2290848783,0.149246344192
56694.0363716,5.29276429013,0.10450623715099999,5.82201416655,0.17685504985199998
56890.332576400004,5.648082682969999,0.0858263170754,5.93223971217,0.137600008943
56903.387678600004,5.589660716849999,0.145419736939,6.096254051360001,0.29643052785
56915.268985899995,5.76017399107,0.12132788386299999,6.039952927540001,0.218456889276
56923.319825900006,6.045759446980001,0.09323472891370001,6.34800609332,0.164827495427
56927.2847732,5.901224567180001,0.0775924493383,6.07979273747,0.122976297263
56932.221912099994,5.6799656422,0.0691025415103,6.0227152341,0.113668444933
56943.206231300006,5.444387044169999,0.07943725001089999,6.17067142421,0.154724602667
56949.226409,5.3715832186800005,0.748357108732,3.73976868185,0.714525913362
56952.1221554,5.35149571681,0.07787183989930001,5.6207834196899995,0.12543928728700002
56957.1082032,5.9596361411,0.11399764523900001,5.98654659294,0.17585365323899999
56959.104543400004,5.585178840499999,0.0791280526326,5.75229927895,0.138431940176
56964.219735599996,5.581937652969999,0.100039819521,6.19153162268,0.193161402484
56973.1875008,5.399347700240001,0.0598706994388,6.1167056113400005,0.107357312469
56980.183090499995,5.19942460835,0.06243364935330001,6.044205154330001,0.11428035848
56987.1843213,5.32426901323,0.0674967566469,5.89045673705,0.11995442761
56990.184972,5.327790969880001,0.179734752438,6.52952381275,0.39541100442500005
57003.0470997,5.5359008232,0.0649730361905,6.185145014430001,0.111236963599
57011.075076400004,5.5627413287300005,0.0579651827004,6.05402755003,0.0992729905453
57019.0466296,5.80680060202,0.107674511756,5.97896034006,0.17505634796300001
57021.0472694,5.83824720265,0.0972668898264,5.95511915782,0.16076406738600002
57036.055128,5.79120881761,0.0730203952323,6.090913127159999,0.119219287741
57042.07794809999,5.953507136410001,0.08353284969210001,6.63918227645,0.152724898562
57049.069614,5.873192098480001,0.162813329088,5.778201860169999,0.258348054593
57252.3072781,5.625080115479999,0.09468454058350001,5.98696238689,0.15871383067199998
57265.2905077,5.45060472054,0.132916943906,6.4437986366999995,0.261558359077
57277.3117821,5.41031523535,0.07181697224019999,5.858128660669999,0.11469560937899999
57291.2263456,5.83045352288,0.136200266382,6.324590623040001,0.25492909913600004
57299.2223762,5.6887812663,0.218532205245,6.12227040852,0.381016087524
57304.209662400004,5.96190323783,0.08945939217660001,6.25402747794,0.137095271524
57311.298074800005,5.52507897031,0.0603972694494,5.98616798635,0.10395051589700001
57329.1731089,5.4547018432700005,0.0799315548405,5.867838584559999,0.12915679800000002
57355.2143801,5.6621700004,0.08923408618689999,6.21136068421,0.152748268964
57365.1118766,5.51785380885,0.054312298772499996,6.277253121240001,0.0948244874836
57389.1134784,5.64717110654,0.08372970019730001,5.87778019361,0.13533238954500001
57396.10085630001,5.79617653372,0.0831316741212,6.24854557653,0.134539943842
57403.101020300004,5.42463791801,0.0794153061696,5.75072792301,0.136495641312
57633.2675518,5.3439477649,0.0764450851551,5.61874589651,0.12336242394000001
57637.276212900004,5.4965094976,0.09538459197139999,6.01705293269,0.157280425222
57646.2207179,5.39188917363,0.20525969447200001,6.2358330125,0.413598796001
57653.3098614,5.07911818258,0.0680590469094,5.70437274159,0.125053261697
57657.3858418,5.29781196182,0.0655351184893,5.90978502372,0.11676143369400001
57663.311185399994,5.7929498206500005,0.0737438976281,6.10758649209,0.12441198243200001
57688.15913169999,5.6226646681300005,0.0786704557955,5.99116760159,0.12871571466499998
57702.0951543,5.4646895871500005,0.0868437314607,5.98031793462,0.16511681819399998
57723.0812653,6.17852039197,0.0935027230954,6.5385631894500005,0.171205735827
57739.172548300005,5.75219358694,0.08504967721519999,6.057929319149999,0.147294714406
57746.047804400005,5.408477885469999,0.0555860850555,6.23820278439,0.0986223267057
57756.08245680001,5.874835454330001,0.09045149923200001,6.10168570711,0.146892193057
57770.055296700004,5.37757750992,0.065123118375,6.01589157355,0.11393279535999998
57782.0581415,5.80723474911,0.09593489132829999,6.269071788019999,0.163116638349
