,MJD_OBS,FLUX_PSF,FLUX_ERR_PSF,FLUX_AUTO,FLUX_ERR_AUTO
21345931,57682.01254419999,10.354570826,0.268239582144,9.79819689988,0.408538995605
21346139,57633.2212386,9.93336671325,0.0946764425828,10.1915654277,0.153060575831
21346169,57642.148712,10.172366652400001,0.148732715903,10.0500173625,0.22195516740899998
21346208,57723.1232169,10.7313291234,0.185507698957,10.799901005699999,0.301389324736
21346240,57718.0380018,10.906363072000001,0.16613466404899999,11.5418821869,0.286010271682
21346303,57730.0488785,10.5532106181,0.104482971322,11.218668436,0.19103531105399998
21346327,57666.0314014,10.341874368200001,0.151493498951,9.5996348413,0.22767885239100003
21346344,57661.075416,10.2951679488,0.116356544033,10.3377333015,0.18800180850900003
21346393,57666.02874380001,10.4475934629,0.157528724967,10.1843194073,0.244133041796
21346397,57747.050225,10.7011355427,0.102095732577,10.5550574906,0.16570589931399998
21346424,57680.01259680001,10.5453778187,0.22555470924,9.95439800007,0.320955239914
21346450,57751.0649026,11.1901180027,0.15299663371400002,11.214036995199999,0.252217585307
21346451,57772.046642199995,10.3488706497,0.140740362331,10.933319965599999,0.267237247827
21346452,57780.044088400005,10.908182008199999,0.18842082737799998,10.7325743218,0.301955254473
21346475,57671.00359480001,10.0051489162,0.142240560411,10.531471102000001,0.24806822464000003
21346477,57694.021149399996,10.3382099974,0.124224381196,10.5640692434,0.223113819441
21346480,57708.05672080001,10.5135164244,0.138602243905,10.8012572689,0.241541706952
21346482,57642.151354199996,10.0455129369,0.122547405171,9.97153952249,0.195675442917
21346483,57686.013986399994,10.5561517742,0.209443331197,11.2940540856,0.343306892032
21346484,57627.359607700004,10.519399284299999,0.268059066166,10.689550195199999,0.44383318838299995
21346485,57751.0675485,10.961524974100001,0.15910785806299999,11.2393392971,0.278325131344
21346507,57747.052865499994,10.7644167425,0.0987308716763,11.224604216,0.16948232670000002
21346514,57645.0834608,10.6240408761,0.24312192699299998,11.236920135899998,0.491641043738
21346539,57653.064007500005,10.3589314744,0.108932939838,11.0111533554,0.18655687563700002
21346541,57718.0353639,11.0419103022,0.18016876438299997,11.686571835499999,0.31973804711599996
21346543,57629.21284400001,9.93164003165,0.09172976742180002,10.03368183,0.141978637312
21346544,57730.0462368,10.5648435079,0.104168178254,11.1538694095,0.179454638202
21346545,57759.0730928,10.759033978,0.12223600872000001,11.0283088317,0.20477988503199998
21346547,57645.0807994,10.572951684500001,0.224845200071,10.3378834342,0.330899832637
21346548,57780.046746500004,11.0786828708,0.184915194443,10.873274511099998,0.288984433634
21346586,57719.0387464,10.7977038829,0.117720151677,10.7792567297,0.18430871252599998
21346588,57714.053210599996,10.6213414556,0.13334880254,10.956798759200002,0.221976528651
21346590,57629.2102026,10.1313187202,0.0963828580487,10.5719716009,0.16242250712
21346592,57719.036103,10.6311272515,0.120345045424,10.450112349600001,0.204619702341
21346616,57633.2185992,10.0210119403,0.101259532949,10.2771530257,0.167246555908
21346619,57614.23089680001,9.76032824295,0.115940125019,10.0255630655,0.200647804185
21346620,57661.072765499994,10.0975058034,0.11378717701199999,10.0778107077,0.184263761741
21346621,57701.0357536,10.3864491792,0.14265137546700002,10.056759445,0.233098363488
21346622,57653.0613592,10.1737947204,0.11966509654000002,10.2358759325,0.189363480532
21346643,57637.21076369999,10.0607142739,0.154136261783,10.1199237905,0.263661832451
21346644,57623.2178104,9.930063953789999,0.106368787286,10.082771316799999,0.17364227776399999
21346645,57657.202045800004,10.3238446487,0.118774658491,10.4899973733,0.204062355015
21346646,57740.0506373,10.6939677255,0.0838204033324,11.104099185099999,0.139536822283
21346648,57686.0166367,10.495795301900001,0.210681922616,10.663038284299999,0.39093761138000005
21346649,57708.0593603,10.363599233099999,0.13144972844699998,10.4253292148,0.21861189031599998
21346651,57682.0098974,10.3939389103,0.229191075022,10.3899226785,0.36681460922799997
21346652,57614.2282395,10.0583258556,0.118053029611,10.1661770598,0.20071101173300002
21346670,56642.0647256,13.2471810148,0.268096057933,13.065574596400001,0.44773514551700005
21346671,57638.1037971,10.1816135072,0.235967362738,10.8521804321,0.439898282373
21346673,57657.204694199994,10.2892474195,0.125696365699,10.4559236874,0.21363577770199998
21346674,57694.0184951,10.3543323782,0.126969070873,10.3628704252,0.209034519038
21346701,57638.1011341,10.3725973477,0.27181686903999996,10.4124839649,0.47428542093099996
21346723,56885.2191554,13.287644354300001,0.11260594424699999,13.4055751847,0.186477228083
