,MJD_OBS,FLUX_PSF,FLUX_ERR_PSF,FLUX_AUTO,FLUX_ERR_AUTO
21346676,57701.0283747,8.95082164091,0.09174289115430001,8.3350178764,0.13381635489600002
21346703,57723.118513600006,9.374424490589998,0.0740071538019,9.160740758260001,0.102115955212
21346775,57666.024023599995,8.86560823475,0.0830194329483,8.58626653659,0.117076133556
21346850,57235.19315040001,10.740470263199999,0.249024608354,11.2003219933,0.44300205332500003
21346853,57681.0037196,10.392665441,0.359628567385,10.7787885022,0.531925067702
21346914,57686.009299599995,9.08685350405,0.0894271023347,9.08928855892,0.138694218398
21347001,56590.027060399996,12.0857870703,0.208380752881,11.6385040699,0.327041850028
21347007,56916.0736388,12.1916059033,0.323630116224,11.9287007417,0.505430140866
21347030,56949.01645519999,11.583390724300001,0.0872623519517,11.539648093299999,0.124694761158
21347070,56534.1566686,11.311779856400001,0.0649507263157,11.0653596617,0.0817711214186
21347071,56579.0013446,11.663726068199999,0.105415408047,11.4049464914,0.163993885145
21347102,56543.094082,11.4379824448,0.08202121765930001,11.4065022267,0.12225402390699999
21347118,57025.045828999995,10.4643812174,0.120868404055,10.1730574914,0.20254392871100002
21347125,56961.0112881,11.494260280399999,0.139065417636,12.2905390704,0.273685587053
21347149,56890.22008580001,12.6798267025,0.0745531203688,12.402197386800001,0.0952970052933
21347152,56885.2118016,12.3659852967,0.0883597068787,12.1538142007,0.1308002788
21347157,57273.09575090001,9.41783656516,0.08849080953610002,9.62985463389,0.139919475842
21347158,56602.0290795,12.266754287000001,0.06736700091440001,11.968485403099999,0.08476452781020001
21347184,56675.073647599995,12.1065592745,0.138869449227,11.5510355233,0.210795134593
21347185,57386.044270800005,9.3280170566,0.0724412059154,9.00258885408,0.10346901742799999
21347186,56912.0849743,12.147098377699999,0.0990330712386,11.972652736199999,0.14707645877599998
21347188,57400.1031056,9.41332961568,0.100452642248,9.301491745149999,0.151716513215
21347189,56635.0994138,12.1897007969,0.08687614771989999,12.190783417,0.128812292644
21347191,56903.1090538,12.4910092838,0.153043951731,12.2658704366,0.23419078526099998
21347215,57627.352257700004,6.10131356125,0.5948092131930001,5.301845866,0.615504689856
21347217,56520.186994300006,11.3737175446,0.07655124838050001,11.0402534707,0.107035778614
21347251,56667.061549800004,12.1981550854,0.0994284961446,11.7149393725,0.14464700066299999
21347277,56943.007025800005,11.5653494096,0.09386320045539999,11.3369724512,0.137463333636
21347280,56558.0541025,11.2495216873,0.07140487587189999,11.084246741500001,0.0973312680791
21347306,56628.0497614,12.0800428202,0.07007428971789999,11.9383046583,0.0913916049247
21347309,57355.14419480001,9.78634222489,0.0888975312837,9.52737585867,0.133846514704
21347310,57265.211747099995,9.82445324337,0.149092925627,9.65105565212,0.248733129826
21347314,56547.0829288,11.5800019234,0.09454754295579999,11.6681576098,0.141154016732
21347315,56930.116272399995,12.0395064441,0.0808109967515,11.784084392899999,0.11197316530099999
21347317,56697.0535641,12.2996183375,0.11525632676400001,12.2776833504,0.17636198330400002
21347318,56563.0392079,11.3067301649,0.08434128406449999,11.4619784075,0.12808335731599998
21347319,56538.1631383,11.370350050299999,0.0660682045416,11.0984450809,0.0838757920801
21347347,56953.0330805,11.507146712599999,0.0767188738166,11.1454261317,0.10353459778999999
21347349,57011.0448175,10.8798496384,0.06312434998750001,10.688867156,0.08109443819500001
21347351,56650.051064,12.23000386,0.0677271885008,12.2156005726,0.0878043669678
21347378,56920.063601199996,12.1446557022,0.0756209022565,11.7647115025,0.0981117985203
21347380,56682.069163199994,12.0893936526,0.08187332394989999,11.723241659700001,0.112942310611
21347382,56690.052956800006,12.1989921396,0.0845034986362,12.0820846049,0.118984311811
21347423,57002.03894859999,11.046143539800001,0.0689431951323,10.844777872,0.0910359060784
21347424,57030.0461599,10.5442325883,0.074935474728,10.3250017481,0.106941118564
21347428,57283.0937159,9.31899557731,0.183146196938,8.67779934336,0.257027820919
21347430,57051.0384225,10.2572873291,0.0924012770149,10.0719601777,0.14486768929899999
21347432,56594.028313,12.151655703900001,0.0730777775154,11.8023058771,0.0953148092719
21347477,57344.0363744,9.7206303501,0.084254850283,9.57576259188,0.128127090733
21347478,57016.1068791,10.816743434400001,0.06675872426969999,10.595165779,0.08764334058380001
21347479,56980.02623810001,10.8703847441,0.0632241502212,10.6301790669,0.0810699811919
21347481,56992.035047800004,11.072663741500001,0.08762966422810001,10.8500565982,0.131438053354
21347515,57325.0254152,9.587382359360001,0.0689952264942,9.469862945260001,0.09564462711310001
21347516,57407.043904499995,9.0609283897,0.112961499301,8.54853334764,0.17661503718899998
21347521,57044.0466355,10.6386971604,0.08172880550039999,10.3966641202,0.117738142829
21347555,57394.059017199994,9.4664262607,0.0734906829723,9.14671372831,0.100027423428
21347556,57339.0209419,9.47835397729,0.0833751545028,9.747909089810001,0.137607768902
21347557,56987.030485,11.047935956099998,0.0667314518864,10.6834510475,0.08646883392310001
21347558,56609.0421845,12.421315345,0.08561389187619999,12.006370755899999,0.124816416257
21347559,56520.20787540001,11.601942973,0.0826912086229,11.2707886694,0.12003852343
21347562,56645.1235265,11.9737775647,0.11475701862700001,11.703560871199999,0.17555870404399998
21347565,56990.031413100005,9.90582284562,0.56556887282,9.59309905065,0.888132707044
21347598,56877.1813586,12.3989167551,0.15717795496200002,12.4778784211,0.269122146409
21347641,57379.04607050001,9.282442028060002,0.110897768303,9.34306000716,0.181046513802
21347645,57329.017354999996,9.62470837336,0.0828677084595,9.530568105339999,0.120650066218
21347647,56973.11598840001,10.8297484427,0.061624989113999995,10.6204454825,0.077411761253
21347652,56575.0302689,11.3995932656,0.0680762431797,11.0837388754,0.0900053470015
21347656,57645.076072899996,8.327144897230001,0.16226758674699998,8.20668146466,0.277647223814
21347690,57365.0385834,9.60948694019,0.0681115457337,9.46190850528,0.0926621678637
21347691,57372.033522000005,8.97023333324,0.143485043221,8.51343431865,0.229001456415
21347692,56520.2247149,11.5735300325,0.07061519890710001,11.2604220751,0.09545791614880002
21347693,57257.2139291,10.0839793294,0.0841521112728,9.81410124494,0.12432026844499999
21347741,57277.0862375,9.47892968727,0.0763360943058,9.27507741663,0.10589870804
21347742,56924.1436976,12.142601627000001,0.07050451795860001,11.8844315786,0.08999215281960002
21347743,57301.0350814,9.51249836086,0.171725283992,9.64337231445,0.297145532183
21347744,56657.047456800006,12.4041452417,0.0763743122026,12.1229608857,0.10380287851
21347812,57037.062646700004,10.7828364163,0.0711282532892,10.4956822052,0.09628507823460002
21347859,57334.190151400006,9.51697639602,0.06491564412499999,9.28263603172,0.0861306037775
21347860,57252.23112309999,10.5005376191,0.0703814123076,10.4311485036,0.0964571350781
21347901,57311.009122,9.39727524711,0.08279284522260001,9.29403176681,0.12014759318499998
21347947,57371.051050099995,9.50225640247,0.053302022437199996,9.45992050856,0.0923434404976
21348494,57316.0078852,9.4394289851,0.114463783305,9.3593470037,0.169082259045
