MJD_OBS,FLUX_PSF,FLUX_ERR_PSF,FLUX_AUTO,FLUX_ERR_AUTO
56520.22943969999,12.4246076243,0.103137752421,11.878363652100001,0.159410666623
56520.2320758,12.3745644931,0.102173500976,12.185374438399998,0.15985854705299998
56534.161367199995,12.1977705775,0.12664927055199998,11.6976339049,0.18959332600099998
56534.1640281,12.4699609689,0.124306895056,12.0277210701,0.1869746271
56538.167880299996,12.3234969626,0.111222333638,11.922979293900001,0.16848862440499998
56538.1705125,12.3680704605,0.111535113918,11.832002610999998,0.167815410447
56543.0987969,12.317035373,0.17216489435,11.8721811546,0.262130626778
56543.10145090001,12.1300606536,0.170334694034,11.564879060099999,0.274729156436
56547.087675999996,12.172702620199999,0.144461901228,11.859575383800001,0.21896246973
56547.09031769999,12.338863180799999,0.140803119805,11.884541669,0.20787490796
56558.05884369999,12.2395180098,0.137054619624,11.8256535965,0.215140222414
56558.0615064,12.0348583267,0.136257254123,11.394454209400001,0.20404903042599998
56563.04395569999,12.2556055468,0.175662608495,11.993847555699999,0.298373225081
56563.04661209999,12.3067265054,0.17660397201699998,11.7238867056,0.29089977499200004
56567.0886767,12.3208033518,0.791123723398,12.6041956949,1.3293712917
56567.0913205,12.0565767542,0.858249576592,10.6600572781,1.13187752081
56575.03498150001,11.9743747399,0.109805390122,11.692893056199999,0.179871570112
56575.037636,11.643486423199999,0.10989297627,11.3049013414,0.172085700636
56579.0060837,11.796286226400001,0.17658723629,11.6995559944,0.323719754235
56579.0087204,11.9650648453,0.167228388293,11.5989063825,0.272116826338
56594.033050800004,11.804889358299999,0.150947109492,11.073414801199998,0.221988735257
56594.0357004,11.9006897909,0.14717357084899998,11.6385400034,0.232948238807
56602.0364785,11.791262862,0.108063958852,11.1637016411,0.164489057278
56609.0468826,11.498532532899999,0.128838113735,11.1415740069,0.20410098879900002
56609.049534599995,11.781884056800001,0.125734686009,11.727130623599999,0.20443195342700002
56615.0882559,11.3921091062,0.151272998213,11.085653434100001,0.25343861668900003
56615.0909016,11.938822429000002,0.173806937838,11.674591023,0.273992788759
56625.1717035,11.8064499282,0.13388115126800001,11.5549155952,0.206471956135
56628.0545107,11.6760972615,0.128188047679,10.928576726,0.191163664576
56628.057159899996,11.640254467,0.12355359130100001,10.7604406496,0.181010373951
56635.104134099995,11.8423267057,0.154146340394,11.3164440217,0.266399533656
56635.1068088,11.5441223698,0.156726028003,11.610678368499999,0.279251424163
56642.062066900005,11.1695538473,0.311755034479,10.300682806900001,0.406782233468
56642.0647256,11.6356372116,0.261692790088,11.130577591,0.375126367663
56645.1282372,11.5884990038,0.15585375524700001,10.837650211500002,0.229927665531
56645.130881900004,11.4383886,0.132932054943,11.2206979658,0.212107089303
56650.0558154,11.437816326400002,0.11489658025800001,11.0832146158,0.182752347615
56650.05846669999,11.3700590602,0.11043861583699999,11.112527029,0.17904192239999997
56657.0522267,11.431207088399999,0.145884870379,11.048328353499999,0.228868711026
56657.054890600004,11.4750201514,0.137565934373,11.293554475699999,0.243367170152
56667.06630569999,11.4141437688,0.166842842588,11.4053224753,0.28606481833700004
56667.068958300006,11.5052693452,0.172538583739,11.3502409352,0.301812528946
56675.0783678,11.5421360345,0.203823030348,11.514651781600001,0.350312123545
56675.081033300004,11.795088843,0.21453105696199998,10.5214179387,0.306948286317
56682.07389199999,11.754112644100001,0.187772272012,11.1331586479,0.27733590886500004
56682.0765536,11.8163540379,0.19290469289999998,11.0515738336,0.27894344966400003
56690.0576867,11.6760847613,0.144173357989,11.3031352749,0.22159419906999997
56690.06033200001,11.832372378399999,0.146206100631,11.4037003022,0.22542451226399998
56697.0582852,11.9295972053,0.19509435486200002,11.723131707,0.32139511311200003
56697.0609381,11.82308242,0.192210714412,11.020785699400001,0.307102714553
56877.1860569,11.148152606099998,0.204299697478,11.2159869388,0.33964449293899995
56877.18868169999,10.6394221582,0.182364842513,10.207638271799999,0.294931166246
56885.216517299996,10.6618669392,0.114228548102,10.1098489595,0.177987302079
56885.2191554,10.907976689200002,0.109725568866,10.8202388441,0.192214515284
56890.2247844,10.880852123199999,0.12006583083799999,11.0240327034,0.206015993716
56890.2274224,10.7079775058,0.10368760067199999,10.4906943497,0.158026307593
56903.1137515,10.5036468514,0.229318644449,10.5401963847,0.379757291604
56903.1163979,10.3630627486,0.215463475653,10.868987925799999,0.39026052785800003
56912.089675400006,10.6127583311,0.141076303346,10.117966368200001,0.212690648721
56912.0923069,10.637344947,0.1453326171,10.149117224500001,0.24383362152899998
56916.078337599996,9.92049150577,0.532041025581,9.23177458767,0.861884488195
56916.0809753,11.203942149300001,0.43609981434199996,10.5227822138,0.688001970331
56920.0683,10.453164814900001,0.121687063276,10.2683565919,0.189739022574
56920.070931099996,10.4513032969,0.12254671512,10.110045935499999,0.203566072671
56924.1484033,10.3355749666,0.100515221723,9.977727665589999,0.151071815936
56924.15104049999,10.5712908361,0.101279831952,10.2790853166,0.153703215595
56930.1209836,10.5787323464,0.123003236401,10.1177760086,0.18573167274
56930.123622399995,10.6508059088,0.114495802558,10.254315225900001,0.178235875323
56943.011746599994,10.6374314731,0.19824128459399998,10.429516486,0.35389733401999995
56943.014377199994,10.8737375863,0.190815353476,10.423638738500001,0.337345945565
56949.021155999995,10.6170224936,0.12411188119899999,10.5049980968,0.20013454668800001
56949.023810800005,10.912185069200001,0.189104268582,10.4615535652,0.29204310540399997
56953.0408339,10.5271210986,0.139662660507,10.1248146164,0.21744836472800003
56953.043473000005,10.649380454500001,0.127197203693,10.5091159277,0.21274253738499999
56957.012492199996,10.5596063787,0.206731778944,10.0689975085,0.31821567826499997
56957.015134099995,10.7868643142,0.199649322174,10.7025022889,0.327369501026
56961.0159905,11.0624016296,0.2038705345,10.3300923747,0.315487523405
56961.018625900004,10.8314045041,0.178882437707,10.5584379681,0.298624078829
56973.1206906,10.9444078797,0.0949676836729,10.7120784087,0.149190316012
56973.12333639999,10.9150636668,0.09466377541439999,10.5098568852,0.14509740526599998
56980.0309574,11.2161577585,0.100399597205,10.932336731,0.16736734658
56980.0336113,11.1448353135,0.0987610326924,10.7718592822,0.159932961652
56987.0351912,11.4580793386,0.125922894088,11.1058260468,0.207170349564
56987.03783559999,11.641182071400001,0.1254329719,11.564662051800001,0.21541533001999996
56990.0361191,11.856799790699998,0.524657171743,11.314890954400001,0.885529427697
56990.0387778,12.4498715548,0.580192759029,9.7287921494,0.938300810641
56992.039758599996,11.4354674805,0.130343418664,11.0920225997,0.20986873054400002
56992.042406500004,11.5486668996,0.132096586815,11.1864949856,0.22703282541900002
57002.043650499996,11.9778911252,0.11428338980999998,11.8748832408,0.185213474852
57002.0462983,12.1007184224,0.111317963422,11.701772901199998,0.176985042282
57011.04951240001,12.4303794115,0.0971785186982,12.1505962173,0.152948298117
57011.05217159999,12.5278603504,0.100131018041,12.222033123900001,0.15712155439099998
57016.111588499996,12.6527040401,0.125431128517,12.3448492398,0.196952775334
57016.11422409999,12.8493637302,0.140482215507,12.386799273,0.22485920136
57025.0505221,12.870607830299999,0.15490265351399998,12.0841168509,0.273322327958
57025.0531602,13.0978885544,0.162953513464,12.0851393029,0.24356707963399998
57030.0508636,12.8799929267,0.12571183663,12.3055342418,0.19058545068
57030.0535066,12.808225073,0.12882225725,12.1568335856,0.194387705651
57037.0673604,12.810568343499998,0.150042670326,11.9145887175,0.225016608502
57037.06999330001,12.9247663873,0.140691777967,12.8759938407,0.239828768626
57044.0513263,12.7259149147,0.150098248693,12.2591556018,0.242557447685
57044.0539574,12.7707122997,0.155538562137,12.651993470699999,0.270378488584
57051.043122899995,12.543092842,0.133108011162,11.9561680915,0.214861478825
57051.04575730001,12.3428353399,0.131454314512,11.915872352300001,0.215889435054
