MJD_OBS,FLUX_PSF,FLUX_ERR_PSF,FLUX_AUTO,FLUX_ERR_AUTO
56563.2168079,8.49682396251,0.061944358591599996,8.138009059560002,0.0826522369646
56567.173455699995,8.580293578280001,0.0747749128349,8.52597148735,0.108836868927
56575.1523132,8.485597690319999,0.0604862228097,8.21925594505,0.0812287701535
56579.1415469,8.38957855726,0.0979726393751,8.047214197839999,0.145065834979
56590.2992864,8.30691311024,0.133015999301,8.13230256367,0.201887767884
56594.107077199995,8.41777984353,0.0825630060276,8.06734876162,0.115364673668
56602.0795111,8.211965255560001,0.0580323900019,7.882619502330001,0.07715048995189999
56609.071288499996,8.292075432419999,0.09879659402689998,7.4615643702,0.143098338311
56616.06165619999,8.377734283139999,0.10401498080499999,8.42709085043,0.183576588756
56631.17962719999,8.532535877739999,0.8993229966700002,6.782306246699999,1.08219473541
56645.05217,8.06503547945,0.08857009172419998,7.79259887408,0.13356180593800002
56649.12064650001,8.28630674087,0.0706820921062,8.13273090815,0.100632013484
56653.102324900006,8.32844607052,0.07503519098780001,8.283915444969999,0.112573318933
56660.0495776,8.507072640339999,0.0652217509172,8.20218693497,0.08831157855910002
56667.090702600006,8.366428988380001,0.155154540849,7.941229784319999,0.23998358497900002
56682.0413257,8.707964656,0.0861226567337,8.3048151468,0.12063338047399999
56687.040994,8.58703522497,0.0831729493605,8.374119474710001,0.118164747734
56694.0343191,8.70548222377,0.104097521848,8.04143017796,0.156300689065
56890.3305159,9.0240296562,0.0690485880704,8.8113155338,0.0956091456277
56903.38562000001,8.974277292070001,0.0978929320282,8.69445842566,0.137155862631
56927.282708700004,8.77531233661,0.0766708605038,8.74102614382,0.11192144997400001
56932.2198571,8.62806492505,0.0749934604184,8.385095561939998,0.109228622423
56943.2041604,8.65642460133,0.09409851171389999,8.1684748334,0.137379172357
56952.120095700004,8.38019810966,0.0688502420874,8.062560043280001,0.096222619198
56959.1024704,8.309885100219999,0.07127728561680001,8.19132337109,0.103589500728
56964.2176684,8.22444071273,0.09781496895539998,7.97526918585,0.150090434907
56973.185434399995,8.051046872619999,0.0683202511219,7.6833696887,0.0976408374157
56980.181034,8.09918563347,0.0588114925127,7.77424319338,0.07893389035010001
56987.182267699995,8.11827803393,0.0606920895193,7.9074566941999995,0.0831175015864
56990.1828972,7.96221519908,0.0910896394795,7.6549118185100005,0.13048563582800002
57003.045029199995,8.296870454019999,0.0617878327704,7.918410712919999,0.0826217818071
57011.0730253,8.36678882943,0.054837285317199995,8.171514700800001,0.0722928353294
57029.0680166,8.48577403971,0.10362247108599999,8.16572426054,0.168029107318
57036.0530571,8.420220368139999,0.0644419564726,8.084991389199999,0.08938891744960001
57042.0758959,8.43665681783,0.0790699366139,8.38592571851,0.12150504229800001
57252.305220500006,9.09641600181,0.0839241865456,8.69315628935,0.116723022094
57265.28845469999,8.93853038982,0.184591019415,8.5493479119,0.28084077543499997
57276.31218180001,9.472810956760002,0.121262377502,8.94204167856,0.168414049763
57277.3097362,9.427687700760002,0.07300281775050001,9.276043776989999,0.100386911614
57291.224270700004,9.1724472581,0.167003210127,8.60227276267,0.255805213691
57299.2203025,9.48662157905,0.16723294914200001,8.99417612005,0.240778111652
57304.2076023,9.36233502268,0.069098869782,9.38244313694,0.123322254759
57311.296011599996,9.3996889425,0.0721442797819,9.184326789570001,0.10107258247199999
57315.2080806,9.29058327281,0.100249963281,9.270002733530001,0.145758995765
57319.1344395,9.34607018479,0.135259750537,8.9810919135,0.197678301146
57339.1197583,9.39591565773,0.0913400963205,9.49503959249,0.146471922093
57345.2291458,9.36638425756,0.07963195,9.31083449223,0.11967460613700001
57355.2123079,9.230368032689999,0.0989783832974,8.6581293703,0.147582577625
57365.109806500004,9.05202881393,0.058830455549900004,8.77382297736,0.07496315673560001
57372.101951900004,8.90566218584,0.071893225461,8.55773993205,0.0966978852163
57385.06664040001,8.612573779129999,0.059714063375,8.32507103716,0.0772395142007
57389.1114161,8.62489928842,0.0681691466818,8.44172840157,0.0938933267466
57396.0987837,8.45160615469,0.070071862348,8.286773567260001,0.09799610477019999
57403.0989342,8.455382680560001,0.0775101753072,8.38898925903,0.11877530389
57626.2788877,6.5332391101,0.06845357519550001,6.265111568049999,0.100158666884
57633.2654732,6.9080763431399985,0.06825294851080001,6.50038437514,0.0940024006645
57637.2741482,6.79011068248,0.07648071471,6.520560833539999,0.113524217117
57643.258229,6.60521488092,0.110963342545,6.41456787404,0.15839521066099999
57653.3077969,6.65959901667,0.0743072961089,6.24226830218,0.108744716598
57657.383782200006,6.61789323575,0.0633937348032,6.4244183777199995,0.089811152128
57684.11448169999,6.5054046639,0.0849973894682,6.44086226824,0.126405144086
57688.1570594,6.65465866607,0.0631892976624,6.28723581873,0.0871286945098
57695.094817,6.55140270416,0.08257095550639999,6.30624966849,0.12433426020999999
57702.093078499995,6.81975638019,0.0930180619647,6.65626948781,0.15472837824000002
57709.16200669999,6.963149190249999,0.122661370235,6.17985894204,0.165415457259
57714.2399143,7.03951762168,0.0796568920943,7.12961253002,0.131953383447
57718.18151719999,7.15560747947,0.057436638800599994,6.95885660592,0.0772320667735
57723.07919530001,7.1365183578,0.0666424203119,6.950526557869999,0.0981177220826
57730.10258580001,7.3019255019300005,0.11385493457999998,7.377632865750001,0.204432306758
57739.170490100005,7.06936857217,0.09425222507989998,6.70732485734,0.137611886261
57746.0457347,6.94033212401,0.053386022906,6.75398988749,0.0719593115935
57770.0532247,6.8122911557700006,0.05986905237000001,6.61496450931,0.0838246970048
57778.0503015,6.63096222976,0.08930610331039998,6.4293219730499995,0.135788985642
57782.056082200004,6.71259162591,0.0844915321816,6.67940658832,0.123039811499
