MJD_OBS,FLUX_PSF,FLUX_ERR_PSF,FLUX_AUTO,FLUX_ERR_AUTO
56538.325457000006,7.436988079489999,0.0529353328639,7.21833423141,0.067368601737
56543.2956462,7.61580496852,0.053699070269400004,7.25373532731,0.06623665261429999
56547.226205599996,7.542921084910001,0.0596549171591,7.179670761939999,0.07691028494039999
56563.214429,7.4491641072600006,0.0523716733694,7.158315826760001,0.0656032160559
56567.1710801,7.632244451960001,0.0624842284765,7.402997274289999,0.08189754506189999
56575.149953199994,7.76269116113,0.05421836586019999,7.38298282846,0.0669205605184
56579.1391811,7.720891662360001,0.10398993214199999,7.41995894533,0.154126717847
56594.10471240001,7.70739085599,0.0655793134033,7.5316744277100005,0.0882273076315
56602.077123099996,7.83507279585,0.052825491793,7.5136227270200004,0.06490613554840001
56609.0689257,8.066261711869998,0.119618573488,7.528902661989999,0.179466017598
56616.05929530001,7.94684228305,0.0869025690172,7.62359345977,0.126049286259
56627.0366392,8.05468082346,0.055590534184499996,7.74647015425,0.0717271651349
56631.177213,6.2345710604199995,0.328749299321,5.05916883359,0.35261933852
56635.040395300006,8.026994999460001,0.08959044828950001,7.6480548514699995,0.125328936598
56645.04977030001,7.799157921769999,0.0960249298339,7.36867945495,0.14074402971799999
56649.1182788,7.44534596237,0.062391644312000005,7.2405827493,0.0825296772556
56660.0472226,7.1049616787,0.059758506869099996,6.966757659660001,0.0822616047007
56667.0883492,0.0,0.0,7.128664836789999,0.236455148977
56675.042931300006,6.86072858862,0.10593093772199999,6.40033830121,0.15050271870999998
56682.03895830001,6.4930839788800006,0.0739691313435,6.16665330857,0.105293574741
56687.0386233,6.48283636083,0.0815165031596,6.27323349905,0.114107341466
56694.0319268,6.501514747330001,0.110174673165,6.097092176109999,0.17810006657900002
56890.3281686,6.32997319349,0.051754632361,6.061661902309999,0.0660885016515
56898.35807259999,5.437953085479999,0.518932952865,4.75838619986,0.675170872658
56903.383273800006,6.25704061869,0.0693266531595,5.95275652862,0.093357845807
56927.280343599996,6.511092129040001,0.061516667750000004,6.12086456423,0.0804716741118
56932.217485500005,6.40665970598,0.0706357332067,5.94386249204,0.09663770117010001
56943.20180650001,6.545960110519999,0.10000975198300001,5.68055064148,0.13104639113
56952.11774659999,6.4140398567900005,0.055725442766699995,6.08589538916,0.0722030171616
56959.100123599994,6.5391442906699995,0.0628172766309,6.024001874980001,0.0823652801781
56964.2153163,6.6595914401,0.119016932014,5.87885102897,0.163956003718
56973.183072800006,6.5781679114900005,0.06962930434810001,6.1393971789699995,0.09906503995210002
56980.1786778,7.049996499560001,0.0493908056938,6.8652219428,0.0615393421165
56987.1799248,7.02087256606,0.0532453668915,6.7465223915,0.0681092374566
